3.838383838383838120e-02,3.034290431508200880e-01,3.154361957294540275e-01,3.041746825702194013e-01,1.733585502290684310e-01,1.960924708789046900e-01,4.673641698951919166e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01
3.888888888888888951e-02,2.982336683272711619e-01,3.101370778089427294e-01,3.005295076861063119e-01,1.684804710842573439e-01,1.927753227824584581e-01,4.673642255249708666e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.550397721499113590e-01,2.500197627286794844e-01
3.939393939393939087e-02,2.930373358309440457e-01,3.044854015453968277e-01,2.975475915645211522e-01,1.643535040833941085e-01,1.872466407124031562e-01,4.678470363766518147e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500679837866573996e-01,2.549927689189208646e-01,2.500197627286794844e-01
3.989898989898989917e-02,2.874962411343441326e-01,2.995407951997375307e-01,2.919144725993514378e-01,1.602254996348182470e-01,1.828233689465614820e-01,4.682495178275000725e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500197627286794844e-01
4.040404040404040054e-02,2.829932637296758147e-01,2.945952122381692018e-01,2.862822697374447500e-01,1.560974951862426074e-01,1.776629871290578144e-01,4.681690215373304209e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500197627286794844e-01
4.090909090909090884e-02,2.784902863250072746e-01,2.903566991944872555e-01,2.813114934315397164e-01,1.515949721134055572e-01,1.728713132013526277e-01,4.687323843089599706e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.141414141414141020e-02,2.739873089203389567e-01,2.847050229309413538e-01,2.766723465068983145e-01,1.478425237368037326e-01,1.684481433448226095e-01,4.689738731794689253e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.550397721499113590e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.191919191919191851e-02,2.694843315156704167e-01,2.801129749283162162e-01,2.726964583447846202e-01,1.448411875041497598e-01,1.643935794687794161e-01,4.696176766114891765e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.242424242424241987e-02,2.653280316568314978e-01,2.755209269256910787e-01,2.687205701826711479e-01,1.414632577518093459e-01,1.596019055410742293e-01,4.698591654819980756e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.292929292929292817e-02,2.615174516710433439e-01,2.719885071839864832e-01,2.657386540610857661e-01,1.377118468229201476e-01,1.559158457362060934e-01,4.698591654819980756e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.343434343434342954e-02,2.573611518122042030e-01,2.673964591813613456e-01,2.604371644771799055e-01,1.343339170705795116e-01,1.514927777889878424e-01,4.703420319634580293e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.393939393939393784e-02,2.528581744075358850e-01,2.628044111787364301e-01,2.561296469338025794e-01,1.317070994621869495e-01,1.474383158222563051e-01,4.708250097044758831e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
4.444444444444443920e-02,2.493942719675771302e-01,2.589184564780886433e-01,2.521528426684258584e-01,1.287057632295331988e-01,1.433836500369013445e-01,4.712273798957661852e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01,2.549927689189208646e-01,2.500197627286794844e-01
