t_sec,x1_load,x2_load,x3_load,x4_load,x5_load,x6_diff,y_lower_t-1,y_upper_t-1
35580.0,1.279297,1.65871,1.763238,1.426866,0.9295428,43.73554,567.8359,509.6563
35640.0,1.277488,1.656901,1.760706,1.425058,0.9284577,43.69213,567.8359,509.6563
35700.0,1.275318,1.655092,1.758536,1.423973,0.9266493,43.54746,567.8359,509.6563
35760.0,1.273872,1.653284,1.757451,1.422164,0.9248409,43.61979000000001,567.8359,509.6563
35820.0,1.281829,1.559968,1.614583,1.41276,0.8836082,45.73206999999999,567.8359,509.6563
35880.0,1.698495,2.015336,2.326389,1.681858,1.205874,170.90564,567.6406,509.5586
35940.0,1.756366,2.112992,2.351346,1.87283,1.380208,153.66026,621.1563,555.1641
36000.0,1.839193,2.223669,2.488426,1.794343,1.363209,158.11630000000002,680.8242,614.0508
36060.0,1.737196,2.06344,2.316262,1.970486,1.523799,127.06884000000001,746.1563,679.1875
36120.0,1.669922,2.004485,2.187138,1.827619,1.371166,132.08914,809.5352,744.7148
36180.0,1.690538,2.018229,2.180266,1.945891,1.486545,136.74773000000002,875.4531,810.8281
36240.0,1.784939,2.130715,2.371962,1.931424,1.449291,117.0862,938.7344,873.914
36300.0,1.649667,1.946253,2.124928,1.846065,1.442057,130.13598000000002,975.0625,911.0234
36360.0,1.761429,2.141565,2.298177,1.826172,1.351635,143.99597999999997,1039.125,975.0859
36420.0,1.669198,1.985315,2.158203,1.898872,1.447483,146.02139999999997,1104.555,1041.004
36480.0,1.707176,2.21752,2.332899,1.858724,1.391783,146.39759,1166.762,1102.918
36540.0,1.709708,2.021846,2.199074,1.789641,1.471716,146.97623,1227.797,1164.246
36600.0,1.847512,2.36509,2.639974,1.95421,1.512948,133.63717,1292.445,1228.309
36660.0,1.766131,2.076823,2.259838,1.846788,1.464482,148.58213999999998,1340.883,1277.527
36720.0,1.858001,2.226924,2.460938,1.967592,1.563585,144.57465000000002,1401.332,1337.293
36780.0,1.792896,2.045356,2.233073,1.771557,1.439164,144.38657,1469.496,1405.945
36840.0,1.694878,2.036675,2.485171,1.853299,1.445674,150.18806,1539.613,1476.746
36900.0,1.832321,2.136863,2.405237,1.780237,1.501736,151.27311,1610.902,1548.23
36960.0,1.878617,2.264902,2.487341,2.014251,1.622179,151.82295,1682.484,1619.031
37020.0,2.080801,2.385344,2.595124,2.087312,1.794705,156.98782,1722.328,1658.582
37080.0,2.014612,2.290582,2.64974,2.097801,1.708623,168.20027000000002,1742.055,1678.895
37140.0,1.826172,2.164714,2.458767,1.950232,1.491247,158.17419,1760.024,1696.18
37200.0,1.899595,2.273944,2.511936,1.966869,1.584563,165.36458,1827.992,1763.172
37260.0,1.702112,2.094546,2.358941,1.770472,1.368634,107.47978,1898.598,1833.582
37320.0,1.737558,2.090205,2.281539,1.820023,1.400825,130.54109,1968.715,1905.945
37380.0,1.724537,2.073568,2.316623,1.890553,1.46629,123.26384999999999,2040.199,1976.648
37440.0,1.911892,2.171586,2.360749,1.979528,1.645689,141.40628,2078.188,2015.613
37500.0,1.893446,2.14482,2.322772,1.962891,1.604818,158.78177,2102.016,2038.172
37560.0,1.886574,2.141204,2.31807,1.949508,1.579861,160.05495000000002,2100.063,2038.367
37620.0,1.880064,2.136863,2.310474,1.939019,1.5625,160.67705,2100.063,2038.367
37680.0,1.873192,2.133246,2.305411,1.930339,1.548394,161.02434,2099.965,2038.367
37740.0,1.865958,2.128906,2.282624,1.910807,1.528501,-39.409718000000005,2099.965,2038.367
37800.0,1.854384,2.120949,2.273582,1.90285,1.51331,-39.395256,1935.902,2037.879
37860.0,1.846427,2.115885,2.265263,1.895255,1.50246,-40.393512,519.6914,2037.879
37920.0,1.839193,2.113715,2.269604,1.888021,1.492332,0.36169000000000295,120.375,2037.781
37980.0,1.825448,2.106843,2.269604,1.880064,1.481482,49.65278,569.7891,2037.879
38040.0,1.820385,2.104673,2.262732,1.873915,1.472077,48.668980000000005,571.5469,2037.781
38100.0,1.813513,2.102141,2.256944,1.867405,1.463035,48.36516,571.5469,2037.781
38160.0,1.805917,2.098886,2.251158,1.860171,1.452546,48.32176,571.5469,2037.781
38220.0,1.801577,2.097801,2.249711,1.853299,1.443142,47.54051,571.5469,2037.781
38280.0,1.792896,2.090205,2.24537,1.846427,1.433738,46.87499,571.5469,2037.781
38340.0,1.783131,2.085504,2.24103,1.838831,1.424335,46.71586,571.5469,2037.586
38400.0,1.77662,2.082972,2.236328,1.831959,1.416016,46.730320000000006,571.5469,2037.488
38460.0,1.770472,2.076099,2.224031,1.824002,1.408058,49.88426,571.5469,2037.488
38520.0,1.762876,2.073568,2.220052,1.817491,1.399378,80.656834,571.4492,2037.879
38580.0,1.756727,2.071398,2.216797,1.811704,1.392144,80.483218,571.4492,1788.367
38640.0,1.750217,2.068504,2.211371,1.80447,1.384549,84.69329,571.5469,366.7852
38700.0,1.74226,2.064526,2.205585,1.796513,1.376953,82.682284,571.4492,0.0
38760.0,1.735749,2.057292,2.195096,1.788556,1.372613,-9.88136,571.4492,119.7148
38820.0,1.729601,2.055483,2.190393,1.778067,1.3614,-9.432869999999994,571.4492,542.0781
38880.0,1.723452,2.052228,2.184968,1.77445,1.35489,-8.637159999999994,571.2539,543.1523
38940.0,1.716942,2.048973,2.180266,1.769748,1.347295,-8.420140000000004,571.2539,543.1523
39000.0,1.710793,2.046079,2.175203,1.7636,1.341508,-8.478009999999998,571.2539,543.1523
39060.0,1.704644,2.039207,2.167607,1.763238,1.334997,-6.958910000000003,571.2539,543.1523
39120.0,1.698857,2.038122,2.165437,1.753834,1.327402,-6.886579999999995,571.6445,543.543
39180.0,1.693793,2.034867,2.162182,1.748409,1.320891,-6.756370000000004,571.6445,543.6406
39240.0,1.687645,2.031973,2.158926,1.743345,1.313658,77.45949,571.6445,543.6406
39300.0,1.681496,2.027995,2.153863,1.738281,1.307509,75.8969938,571.6445,0.0
39360.0,1.676071,2.025463,2.149884,1.733941,1.300637,75.9114611,571.6445,0.0
39420.0,1.670645,2.020761,2.143374,1.728154,1.296658,-29.152159999999995,571.6445,0.0
39480.0,1.66522,2.018229,2.138672,1.723814,1.289786,-26.707170000000005,571.6445,544.5195
39540.0,1.659795,2.015336,2.135417,1.719835,1.283637,-26.12843000000001,571.6445,544.5195
39600.0,1.654731,2.011719,2.131076,1.712963,1.277127,-25.85355,571.6445,544.5195
39660.0,1.647497,2.007379,2.126374,1.708984,1.27134,-25.564240000000012,571.6445,544.6172
39720.0,1.642433,2.003762,2.122034,1.704644,1.266276,-25.05787000000001,571.6445,544.6172
39780.0,1.637008,2.000145,2.118056,1.699942,1.261574,-25.014470000000003,571.6445,544.6172
39840.0,1.63303,1.996889,2.1148,1.695964,1.255064,-24.927660000000003,571.6445,544.6172
39900.0,1.627604,1.993273,2.110098,1.6909,1.250723,-24.826390000000004,571.6445,544.6172
39960.0,1.623264,1.990017,2.105758,1.686921,1.24566,-24.826390000000004,571.6445,544.6172
40020.0,1.618924,1.987124,2.101418,1.681858,1.239873,-24.81192,571.6445,544.6172
40080.0,1.613137,1.982784,2.096354,1.677879,1.234447,-24.76853,571.6445,544.6172
40140.0,1.608796,1.979167,2.093099,1.673539,1.230469,-24.768519999999995,571.6445,544.6172
40200.0,1.604818,1.976273,2.088759,1.669198,1.226128,-24.667239999999993,571.6445,544.6172
40260.0,1.599754,1.972656,2.084057,1.664497,1.221065,-24.68171000000001,571.6445,544.6172
40320.0,1.59469,1.968678,2.079355,1.659795,1.216001,-24.638320000000007,571.6445,544.6172
40380.0,1.590712,1.964337,2.074653,1.655092,1.210576,-24.56598000000001,571.6445,544.6172
40440.0,1.585286,1.96072,2.070313,1.651476,1.206597,-24.53703999999999,571.6445,544.6172
40500.0,1.58167,1.957104,2.066334,1.647497,1.201895,-24.49364,571.6445,544.6172
40560.0,1.576606,1.954572,2.060547,1.642433,1.19647,-24.42129,571.6445,544.6172
40620.0,1.572266,1.951317,2.055845,1.638093,1.191768,-24.34895999999999,571.6445,544.6172
40680.0,1.567564,1.947338,2.051143,1.634115,1.187066,-24.36344000000001,571.6445,544.6172
40740.0,1.563223,1.944083,2.046441,1.629774,1.183087,-24.320020000000014,571.6445,544.6172
40800.0,1.558521,1.939742,2.041739,1.625434,1.177662,-24.247690000000006,571.6445,544.6172
40860.0,1.553819,1.936487,2.037037,1.621094,1.172598,-24.21875,571.6445,544.6172
40920.0,1.549479,1.933232,2.032335,1.61603,1.168258,-24.16087999999999,571.6445,544.6172
40980.0,1.545501,1.928892,2.027271,1.611328,1.163556,-24.131950000000003,571.6445,544.6172
41040.0,1.540799,1.924913,2.022208,1.605903,1.158854,-24.059610000000006,571.6445,544.6172
41100.0,1.535012,1.920935,2.017144,1.600839,1.153429,-24.045140000000004,571.6445,544.6172
41160.0,1.529948,1.916594,2.01208,1.596861,1.148727,-23.987269999999995,571.6445,544.6172
41220.0,1.525608,1.912616,2.007017,1.591435,1.144025,-23.929389999999998,571.6445,544.6172
41280.0,1.520544,1.908275,2.002315,1.586733,1.1386,-23.885999999999996,571.5469,544.6172
41340.0,1.515119,1.904297,1.996528,1.582755,1.133536,-23.958340000000007,571.5469,544.6172
41400.0,1.510055,1.899595,1.992549,1.577691,1.128472,-23.81366,571.5469,544.6172
41460.0,1.504268,1.895616,1.987486,1.572266,1.123409,-23.74132,571.5469,544.6172
41520.0,1.498842,1.890553,1.982784,1.56684,1.117622,-23.712379999999996,571.5469,544.6172
41580.0,1.493417,1.885489,1.97772,1.562138,1.11292,-23.697910000000007,571.5469,544.6172
41640.0,1.487268,1.880064,1.972656,1.556713,1.107133,-23.654510000000002,571.5469,544.6172
41700.0,1.481482,1.874638,1.967592,1.551649,1.101707,-23.53877,571.5469,544.6172
41760.0,1.475333,1.869936,1.962529,1.545862,1.094835,-23.50984000000001,571.5469,544.6172
41820.0,1.470992,1.864873,1.957465,1.540075,1.089048,-23.46643999999999,571.5469,544.6172
41880.0,1.464844,1.860171,1.952402,1.53465,1.082899,-23.4375,571.5469,544.6172
41940.0,1.383825,1.771557,1.885489,1.519097,1.047454,-19.270830000000004,571.5469,544.6172
42000.0,1.621094,1.939742,2.096354,1.693793,1.366102,154.29692,571.4492,544.6172
42060.0,1.544777,1.921296,2.130353,1.753472,1.280744,155.68577,618.8125,585.0469
42120.0,1.616753,1.9477,2.116247,1.701751,1.268446,137.47104000000002,679.8477,644.7148
42180.0,1.563947,1.905744,2.16616,1.732133,1.315827,136.32811999999998,749.1836,714.6368
42240.0,1.647135,2.040654,2.204138,1.688368,1.285084,139.56884,819.8868,784.9492
42300.0,1.67173,1.981698,2.164714,1.80447,1.400101,141.81130000000002,890.1016,854.9688
42360.0,1.82147,2.16616,2.365451,1.820385,1.386357,118.43174,960.4141,925.3789
42420.0,1.773003,2.08478,2.259838,1.922743,1.469908,144.84955000000002,996.4492,963.0742
42480.0,1.785663,2.13831,2.360388,1.856554,1.413122,142.15854000000002,1064.223,1030.066
42540.0,1.76577,2.098886,2.316623,1.957104,1.539352,152.14117,1132.875,1099.207
42600.0,1.814236,2.143012,2.338686,1.876447,1.441334,140.68285,1200.063,1166.395
42660.0,1.808449,2.090929,2.301432,1.863788,1.585286,149.36344000000003,1268.031,1234.852
42720.0,1.857639,2.264178,2.462023,2.033058,1.63737,155.52659,1338.051,1304.676
42780.0,1.743707,2.035229,2.196542,1.682943,1.425058,153.1395,1370.766,1337.879
42840.0,1.740451,2.115524,2.362196,1.878979,1.545501,158.44906,1438.051,1404.578
42900.0,1.809173,2.174117,2.270689,1.749855,1.472077,150.01444,1507.484,1473.621
42960.0,1.801577,2.140119,2.302517,1.851128,1.525246,156.77087,1576.234,1542.371
43020.0,1.810619,2.211733,2.340133,1.847512,1.406612,150.63662000000002,1642.152,1607.996
43080.0,1.897063,2.284795,2.505787,2.070674,1.698134,152.70548000000002,1710.023,1675.965
43140.0,1.855107,2.15531,2.195096,1.937211,1.592159,161.06763999999998,1730.043,1695.984
43200.0,1.735026,2.115162,2.414641,2.034505,1.557436,153.02374,1772.523,1738.856
43260.0,1.76577,1.983145,2.21101,1.995081,1.6352,157.39298,1841.469,1807.703
43320.0,1.812789,2.126736,2.427662,2.043909,1.552373,149.47922,1910.121,1876.063
43380.0,1.726345,2.055121,2.279731,1.948061,1.572266,145.90564,1977.699,1943.934
43440.0,1.929977,2.274306,2.437428,2.024378,1.654731,147.97451999999998,2047.719,2013.953
43500.0,1.914424,2.243562,2.372685,2.011719,1.632668,-44.502317,2062.66,2028.797
43560.0,1.908275,2.237051,2.370877,2.003038,1.6182,-42.520254,1350.648,2028.992
43620.0,1.901765,2.231988,2.370877,1.995081,1.601563,-44.357642,331.6055,2028.895
43680.0,1.895616,2.228009,2.371238,1.988571,1.587457,-43.388305,21.74219,2028.992
43740.0,1.888744,2.228733,2.383898,1.959997,1.566479,76.54802000000001,440.9805,2028.992
43800.0,1.880787,2.222945,2.382089,1.953125,1.556351,77.82122000000001,554.457,2027.82
43860.0,1.875,2.218244,2.378111,1.946615,1.548394,78.41433,554.2617,2027.723
43920.0,1.867766,2.213542,2.375579,1.946615,1.540799,62.03705,554.2617,2027.625
43980.0,1.861617,2.21101,2.374494,1.940104,1.527778,104.412596,555.2383,2027.918
44040.0,1.856192,2.208478,2.373047,1.935402,1.522714,102.719919,555.1406,1919.031
44100.0,1.850767,2.204499,2.372324,1.929615,1.516204,106.163148,555.1406,485.6328
44160.0,1.845341,2.201606,2.370877,1.924913,1.509332,105.584486,555.1406,46.27734
44220.0,1.839554,2.194734,2.36509,1.923466,1.507885,11.60297,555.1406,465.2227
44280.0,1.833406,2.193287,2.363281,1.920211,1.501013,9.635370000000009,555.2383,526.1602
44340.0,1.82798,2.190032,2.361835,1.915509,1.495226,9.548630000000003,555.1406,526.1602
44400.0,1.822555,2.1875,2.358579,1.910807,1.489077,9.707709999999992,555.1406,526.1602
44460.0,1.812789,2.178096,2.352792,1.904297,1.486907,38.00634000000001,555.1406,526.1602
44520.0,1.807002,2.173033,2.345197,1.902488,1.480035,39.699059999999996,555.1406,527.1367
44580.0,1.803024,2.171586,2.343388,1.899957,1.473886,39.64122,555.1406,527.2344
44640.0,1.796875,2.16833,2.340857,1.89634,1.467737,39.75692,555.1406,527.2344
44700.0,1.795428,2.170862,2.347729,1.893446,1.461227,36.28472,555.1406,527.2344
44760.0,1.789641,2.167607,2.345558,1.890191,1.45544,36.038779999999996,555.3359,527.2344
44820.0,1.784577,2.164352,2.343388,1.887298,1.4511,35.865170000000006,555.3359,527.2344
44880.0,1.779514,2.161458,2.341942,1.884042,1.445674,35.79283,555.3359,527.2344
44940.0,1.774812,2.16182,2.341218,1.880064,1.439525,42.91087999999999,555.3359,527.2344
45000.0,1.77011,2.15965,2.341218,1.878255,1.435185,42.91088,555.2383,527.4297
45060.0,1.766131,2.156395,2.339771,1.876085,1.430483,42.85301,555.2383,527.4297
45120.0,1.761791,2.153501,2.338325,1.873553,1.425058,42.73726,555.2383,527.4297
45180.0,1.758898,2.152778,2.33724,1.87066,1.420717,43.084489999999995,555.2383,527.4297
45240.0,1.753834,2.148799,2.335793,1.868128,1.416016,42.96874999999999,555.2383,527.5273
45300.0,1.748409,2.146267,2.335069,1.865234,1.411675,42.983219999999996,555.1406,527.5273
45360.0,1.744068,2.142651,2.333261,1.862702,1.407335,42.79512999999999,555.2383,527.5273
45420.0,1.74009,2.139757,2.330729,1.859447,1.401186,42.693859999999994,555.1406,527.5273
45480.0,1.735026,2.136502,2.329283,1.857277,1.397569,42.59259,555.1406,527.5273
45540.0,1.731048,2.132523,2.327474,1.854384,1.393229,42.41898,555.2383,527.5273
45600.0,1.726707,2.129991,2.324942,1.851852,1.388527,42.34665,555.2383,527.5273
45660.0,1.722729,2.127098,2.32241,1.849682,1.38491,42.25984,555.1406,527.5273
45720.0,1.719112,2.123842,2.319517,1.84715,1.38057,42.15856000000001,555.1406,527.5273
45780.0,1.715133,2.121311,2.316985,1.844618,1.376953,42.05729,555.1406,527.5273
45840.0,1.711155,2.118417,2.314453,1.842086,1.372613,41.94155000000001,555.2383,527.5273
45900.0,1.707899,2.116247,2.31156,1.839193,1.368996,41.869209999999995,555.1406,527.5273
45960.0,1.703559,2.112992,2.309028,1.836299,1.364656,41.68114,555.2383,527.5273
46020.0,1.698857,2.110098,2.306134,1.834491,1.361039,41.66665999999999,555.1406,527.5273
46080.0,1.694155,2.106843,2.302879,1.831597,1.356337,41.52199,555.2383,527.5273
46140.0,1.689815,2.103226,2.299262,1.829065,1.35272,41.40624999999999,555.1406,527.5273
46200.0,1.685113,2.099609,2.296007,1.826534,1.348018,41.377309999999994,555.1406,527.4297
46260.0,1.680049,2.095631,2.292752,1.82364,1.343316,41.29051,555.1406,527.5273
46320.0,1.674986,2.091652,2.288773,1.820747,1.339337,41.18924,555.1406,527.4297
46380.0,1.671007,2.088397,2.285518,1.817491,1.335359,41.14584000000001,555.1406,527.5273
46440.0,1.66739,2.085504,2.280816,1.81496,1.331742,41.0735,555.1406,527.5273
46500.0,1.664135,2.082248,2.277922,1.812428,1.327763,40.94328000000001,555.1406,527.4297
46560.0,1.660156,2.079716,2.274667,1.809534,1.324146,40.88541000000001,555.043,527.5273
46620.0,1.656901,2.077185,2.272497,1.807364,1.319806,40.78415,555.043,527.4297
46680.0,1.653284,2.074291,2.269604,1.805194,1.316551,40.71181000000001,555.043,527.4297
46740.0,1.650029,2.072121,2.267072,1.802662,1.312934,40.63947,555.043,527.4297
46800.0,1.647135,2.069589,2.264178,1.800854,1.31004,40.56713,555.043,527.4297
46860.0,1.64388,2.066695,2.261646,1.799045,1.306785,40.465860000000006,555.043,527.4297
46920.0,1.640987,2.064164,2.257668,1.796513,1.302807,40.407990000000005,555.043,527.4297
46980.0,1.637732,2.061632,2.255498,1.795067,1.300637,40.30671,555.043,527.4297
47040.0,1.634838,2.0591,2.252242,1.792535,1.296658,40.30671000000001,555.043,527.4297
47100.0,1.631944,2.057292,2.249349,1.789641,1.293403,40.205439999999996,555.043,527.4297
47160.0,1.629774,2.05476,2.246455,1.787833,1.290509,40.14757,555.043,527.4297
47220.0,1.626881,2.052228,2.2432,1.785663,1.287616,40.060770000000005,555.043,527.4297
47280.0,1.623626,2.049335,2.240668,1.783854,1.285446,39.98842,555.043,527.4297
47340.0,1.620732,2.047526,2.237051,1.781322,1.283275,39.94501999999999,555.043,527.4297
47400.0,1.617477,2.044633,2.234158,1.779152,1.281105,39.872679999999995,555.043,527.4297
47460.0,1.614583,2.042462,2.231264,1.777705,1.278573,39.82929000000001,555.043,527.4297
47520.0,1.612413,2.040654,2.228009,1.775897,1.276403,39.800349999999995,555.043,527.4297
47580.0,1.60952,2.038484,2.226201,1.773727,1.274233,39.72801,555.043,527.4297
47640.0,1.606988,2.036314,2.224031,1.771557,1.272063,39.69906999999999,555.043,527.4297
47700.0,1.604818,2.034867,2.221137,1.77011,1.269531,39.69907,555.043,527.4297
47760.0,1.602286,2.032335,2.219329,1.768663,1.266638,39.43865999999999,555.043,527.4297
47820.0,1.600839,2.031612,2.216797,1.766855,1.265553,39.380779999999994,555.043,527.4297
47880.0,1.599031,2.029803,2.213542,1.764323,1.262298,39.482060000000004,555.043,527.4297
47940.0,1.596499,2.027633,2.211371,1.762514,1.260851,39.438649999999996,555.043,527.4297
48000.0,1.593967,2.025825,2.209925,1.760706,1.257595,39.35184999999999,555.043,527.4297
48060.0,1.59252,2.024378,2.207393,1.758898,1.255425,39.33738,555.043,527.4297
48120.0,1.589265,2.021484,2.205223,1.756366,1.252532,39.380779999999994,555.043,527.4297
48180.0,1.586733,2.020038,2.202691,1.754919,1.249638,39.42419,555.043,527.4297
48240.0,1.58384,2.017867,2.200521,1.752749,1.246383,39.36631,554.9453,527.4297
48300.0,1.582031,2.015697,2.198351,1.750579,1.243128,39.22164000000001,554.9453,527.4297
48360.0,1.579138,2.013527,2.196181,1.749494,1.240958,39.23612,554.9453,527.4297
48420.0,1.576606,2.01208,2.19401,1.747685,1.238788,39.30844999999999,554.9453,527.4297
48480.0,1.574798,2.00991,2.19184,1.745153,1.236617,39.26505,554.9453,527.4297
48540.0,1.572266,2.008102,2.18967,1.743345,1.234086,39.29399000000001,554.9453,527.4297
48600.0,1.570095,2.006293,2.187138,1.741898,1.231915,39.163779999999996,554.9453,527.4297
48660.0,1.567564,2.004123,2.185692,1.739728,1.230469,39.19270000000001,554.9453,527.4297
48720.0,1.565393,2.001953,2.18316,1.738643,1.227214,39.207179999999994,554.9453,527.4297
48780.0,1.563223,2.000145,2.18099,1.736473,1.226128,39.25059,554.9453,527.4297
48840.0,1.561053,1.997975,2.179543,1.734664,1.223235,39.22165,554.9453,527.4297
48900.0,1.558521,1.996166,2.177011,1.732856,1.222512,39.22164000000001,554.9453,527.4297
48960.0,1.556713,1.993996,2.175203,1.731409,1.219618,39.192710000000005,554.9453,527.4297
49020.0,1.554543,1.992549,2.173033,1.729962,1.218171,39.221650000000004,554.9453,527.4297
49080.0,1.552011,1.989656,2.171224,1.728154,1.215278,39.13483,554.8477,527.4297
49140.0,1.548756,1.987124,2.16833,1.725984,1.212746,39.1059,554.8477,527.4297
49200.0,1.545862,1.984592,2.16616,1.723814,1.209491,39.19270999999999,554.8477,527.4297
49260.0,1.391783,1.774089,1.854022,1.612413,1.181641,41.53645,554.8477,527.4297
49320.0,1.667028,2.038846,2.117694,1.782769,1.341146,154.81774000000001,554.8477,527.4297
49380.0,1.62254,1.980613,2.065972,1.84932,1.388527,155.33849999999998,571.5469,539.6367
49440.0,1.664858,1.980613,2.109375,1.771195,1.317998,151.67826,617.0547,583.7773
49500.0,1.680049,2.021484,2.177734,1.854022,1.375145,151.63481,678.7734,645.3008
49560.0,1.664497,2.010272,2.223669,1.739005,1.273148,133.70952,744.6914,711.2188
49620.0,1.671007,2.013165,2.179904,1.774812,1.349103,134.9103,811.9766,778.9921
49680.0,1.552373,2.018229,2.158565,1.731409,1.260489,133.02955,882.6796,849.6953
49740.0,1.707176,2.07393,2.211371,1.800854,1.475333,137.03706,942.4453,909.6563
49800.0,1.779876,2.162182,2.285518,1.734303,1.422526,138.19447000000002,991.2734,959.0704
49860.0,1.76794,2.154948,2.28371,1.835214,1.510417,131.98785,1057.777,1025.574
49920.0,1.730324,2.069227,2.187138,1.929615,1.481843,136.77664,1125.648,1093.934
49980.0,1.647497,2.103588,2.240307,1.905744,1.493056,131.77087,1195.668,1164.539
50040.0,1.892361,2.398004,2.443576,1.974826,1.604094,141.71004,1266.273,1235.438
50100.0,1.797237,2.158565,2.344112,2.032697,1.572266,160.73493000000002,1317.055,1285.73
50160.0,1.778067,2.095631,2.261646,1.890191,1.570457,157.62438,1368.715,1337.195
50220.0,1.848597,2.200883,2.379557,1.97989,1.526693,144.96524999999997,1436.293,1404.578
50280.0,1.749132,2.113354,2.261285,2.019314,1.571904,139.84372000000002,1506.313,1475.477
50340.0,1.744792,2.142651,2.31373,1.936126,1.531756,157.16149000000001,1576.43,1546.473
50400.0,1.803024,2.203053,2.32024,2.088759,1.611328,146.39758999999998,1647.328,1616.785
50460.0,1.744068,2.11046,2.263817,1.912254,1.483652,155.33858999999998,1688.344,1657.996
50520.0,1.792896,2.120226,2.233073,1.990379,1.548394,158.42016,1753.578,1723.23
50580.0,1.732133,2.175564,2.258753,1.838831,1.377315,137.05147,1823.695,1793.25
50640.0,1.717665,2.041739,2.151693,1.880787,1.480035,145.03762,1893.813,1864.246
50700.0,1.716942,2.232349,2.32458,1.815321,1.405165,135.93748,1964.223,1934.266
50760.0,1.824363,2.235243,2.413918,1.94987,1.522352,142.82407,2034.535,2004.969
50820.0,1.793258,2.19401,2.371238,1.918403,1.498481,-47.945606,2057.777,2027.82
50880.0,1.775535,2.175564,2.357494,1.907914,1.486183,-46.281827,1553.676,2027.234
50940.0,1.761429,2.162543,2.346282,1.899957,1.47678,-47.4103,508.3633,2027.137
51000.0,1.750579,2.153139,2.341218,1.893808,1.470992,-21.00695,156.9961,2027.137
51060.0,1.739728,2.143012,2.334346,1.888744,1.463397,43.67766,549.5742,2027.234
51120.0,1.729962,2.137949,2.332538,1.87934,1.452546,85.749421,551.8203,2027.234
51180.0,1.72092,2.130353,2.329283,1.876085,1.447121,87.83275760000001,551.7227,788.9531
51240.0,1.711878,2.123119,2.323134,1.871383,1.443142,87.3119194,551.7227,0.0
51300.0,1.703559,2.11046,2.31156,1.873915,1.441334,83.145255,551.8203,0.0
51360.0,1.696687,2.10829,2.309389,1.870298,1.433738,82.29166260000001,551.918,0.0
51420.0,1.687645,2.101779,2.305773,1.867043,1.430483,81.4380774,551.918,0.0
51480.0,1.678602,2.094908,2.300347,1.863788,1.424335,79.45601599999999,551.918,0.0
51540.0,1.672092,2.08478,2.284071,1.859809,1.42542,-11.299200000000013,551.918,131.043
51600.0,1.666305,2.082248,2.279731,1.857639,1.418909,-11.950240000000008,552.0156,525.6719
51660.0,1.659795,2.077908,2.275391,1.856192,1.414207,-11.82002,552.0156,525.9648
51720.0,1.653284,2.072844,2.26888,1.853299,1.406973,-11.313659999999999,552.0156,525.9648
51780.0,1.64605,2.068504,2.263455,1.85149,1.403357,-11.53067,552.0156,525.9648
51840.0,1.639902,2.06344,2.258753,1.849682,1.399016,-11.588529999999992,552.0156,525.9648
51900.0,1.633753,2.056568,2.252242,1.846427,1.393952,-5.714710000000011,552.0156,525.9648
51960.0,1.624349,2.028718,2.207031,1.84498,1.387442,39.85821999999999,551.918,526.2578
52020.0,1.617839,2.028718,2.204499,1.841725,1.379485,41.189189999999996,550.4531,526.5508
52080.0,1.610966,2.025825,2.199074,1.838831,1.374421,42.59258,550.4531,526.5508
52140.0,1.605179,2.021484,2.195819,1.835576,1.370081,42.56366,550.3555,526.5508
52200.0,1.599754,2.013889,2.193287,1.832682,1.364656,42.49128,550.3555,526.5508
52260.0,1.595414,2.017867,2.198351,1.829065,1.3614,28.616910000000004,550.3555,526.5508
52320.0,1.590712,2.013165,2.193287,1.827257,1.356698,28.31308,550.8438,526.5508
52380.0,1.586372,2.009187,2.189308,1.824725,1.35272,28.096069999999997,550.8438,526.5508
52440.0,1.584563,2.013889,2.191479,1.821832,1.349103,28.16839999999999,550.8438,526.5508
52500.0,1.577329,2.007379,2.188223,1.8193,1.345848,28.11054,550.8438,526.6484
52560.0,1.568649,2.000868,2.184968,1.816768,1.341508,28.356489999999994,550.8438,526.6484
52620.0,1.565032,1.997975,2.182075,1.814236,1.338252,28.51563,550.8438,526.6484
52680.0,1.562138,1.993996,2.177734,1.811342,1.334635,28.298609999999996,550.8438,526.6484
52740.0,1.55816,1.990017,2.173394,1.808811,1.330657,28.24073,550.8438,526.6484
52800.0,1.556351,1.993273,2.173394,1.805556,1.325955,26.041669999999996,550.8438,526.6484
52860.0,1.553458,1.988571,2.169415,1.802662,1.323061,25.78125,550.9414,526.6484
52920.0,1.549479,1.983145,2.165437,1.80013,1.320891,25.69444,550.9414,526.6484
52980.0,1.545139,1.979167,2.160012,1.798322,1.317636,25.46297,550.8438,526.6484
53040.0,1.542607,1.974826,2.154586,1.795428,1.314381,25.33274999999999,550.8438,526.6484
53100.0,1.537905,1.97121,2.148076,1.792896,1.311487,25.18808,550.8438,526.6484
53160.0,1.533203,1.966869,2.143374,1.790726,1.308232,25.18808,550.8438,526.6484
53220.0,1.529225,1.963614,2.13831,1.788194,1.305339,25.10127,550.8438,526.6484
53280.0,1.525969,1.960359,2.132523,1.785663,1.301722,25.05787000000001,550.8438,526.6484
53340.0,1.522352,1.957104,2.12746,1.782769,1.298105,24.985529999999997,550.8438,526.6484
53400.0,1.519459,1.953848,2.123119,1.780599,1.29485,24.971059999999994,550.8438,526.6484
53460.0,1.515842,1.950955,2.118779,1.777705,1.292318,24.840860000000006,550.8438,526.6484
